PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20251042;10;2025;8388104;1;4;1;60;11;1;3726.0911292;11;1;4921;2;;;;;;;;;;;;72;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;1;2;12;30;2;;30;;;1;4;;1;;2;;;;1;2;1;0;126;4;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;2;8;;1;800000;49;4921;8324
20251042;10;2025;8388105;1;1;1;60;11;1;3679.1582507;11;1;4721;2;;;;;;;;;;;;72;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;2;0;0;3;1;1;1;7;;;;;;;;;;;1;50000000;1;6600000;40000000;2800000;1250000;400000;;;;;;;;;;;;;;;;;;1;1;2025;1;1;50000000;1;;3;;9;2;12;90;;;90;;;2;7;;4;;2;;;;2;2;1;0;72;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;5;3;;1;50000000;47;4721;5223
20251042;10;2025;8388105;1;2;1;60;11;1;3679.1582507;11;1;4721;1;1;;;1;;1;;2;2;2;2;12;1;;1;1;1;1;1;2;2200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;72;;;72;;;2;7;;2;;2;;;;2;2;1;5;12;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;3;;1;2200000;47;4721;5223
20251042;10;2025;8388105;1;3;1;60;11;1;3679.1582507;11;1;5611;1;1;;;1;;1;;2;2;2;2;1;1;;9;9;9;9;1;2;1320000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;40;;;40;;;3;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;3;;1;1320000;56;5611;5131
20251042;10;2025;8388106;1;1;1;60;11;1;4445.928581;11;1;9700;1;1;;;1;;1;;2;2;2;2;60;3;;2;2;2;2;1;2;600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;2;;30;;;1;2;;1;;3;;;;2;2;1;60;240;1;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;5;;30;2;;1;600000;97;9700;5311
20251042;10;2025;8388109;1;2;1;60;11;1;3635.1594177;11;1;4792;2;;;;;;;;;;;;72;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;250000;1;;3;;5;1;12;12;2;;12;;;1;1;;3;;2;;;;2;2;1;0;84;1;;2;;2;;;;;;;;1;4;2;1;1;2;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;2;1;14;;;10;DE UN CERTIFICADO DE DEPOSITO A TERMINO QUE TIENE;1;250000;47;4792;3322
20251042;10;2025;8388110;1;1;1;60;11;1;4377.7563594;11;1;1103;1;2;1;;1;;1;;1;2;1;1;48;1;;1;1;1;1;3;1;10000000;1;300000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;10000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;1;1;6;1;1;1;0;24;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;40;2;;1;10000000;11;1103;2431
20251042;10;2025;8388110;1;2;1;60;11;1;4377.7563594;11;1;5611;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;1;1;4700000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;1;;1;;1;1;1;8;1;1;1;0;48;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;4700000;56;5611;1412
20251042;10;2025;8388111;1;1;1;60;11;1;3190.7088272;11;1;4322;1;2;1;;1;;2;;1;2;1;1;240;1;;1;1;1;1;1;2;3000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;10;7;;1;;1;1;1;20;1;1;1;0;133;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;2;11;;60;5;;1;3000000;43;4322;7126
20251042;10;2025;8388111;1;2;1;60;11;1;3190.7088272;11;1;5611;1;2;2;12;1;;1;;1;2;1;1;11;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1100000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;46;;;46;;;7;7;;1;;1;2;1;0;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;120;3;;1;1423500;56;5611;9412
20251042;10;2025;8388114;1;1;1;60;11;1;4095.7965521;11;1;5229;2;;;;;;;;;;;;48;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;5;1;0;2;1;1;2;7;;;;;;;;;;;1;40000000;1;13000000;0;3700000;500000;0;;;;;;;;;;;;;;;;;;1;1;2024;1;1;3000000;1;;3;;6;2;12;72;;;60;2;;4;7;;1;;1;2;2;30;1;2;1;0;108;1;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;2;;1;3000000;52;5229;2421
20251042;10;2025;8388115;1;1;1;60;11;1;3010.9348728;11;1;4111;1;2;1;;1;;1;;1;2;1;1;6;1;;1;1;1;1;1;2;1700000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;48;;;40;2;;10;9;;1;;1;1;1;2;1;1;1;3;7;1;;3;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;1;2;;1;1;1;1;1;2;1;1;5;;120;2;;1;1700000;41;4111;9313
20251042;10;2025;8388117;1;1;1;60;11;1;3260.3787311;11;1;3110;1;2;2;3;1;;2;;1;2;1;1;2;1;;1;1;1;1;1;2;1730000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;7;;1;;1;2;1;30;1;1;1;0;4;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;120;8;;1;1730000;31;3110;7115
20251042;10;2025;8388117;1;2;1;60;11;1;3260.3787311;11;1;8121;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;120000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;120000;1;;1;;1;2;12;16;1;;16;;;1;2;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;150;5;;1;120000;81;8121;9111
20251042;10;2025;8388118;1;1;1;60;11;1;2643.7523038;11;1;1081;1;1;;;1;;1;;2;2;2;2;120;1;;1;1;2;2;1;2;1200000;2;;2;;;1;900000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;40;2;;2;7;;1;;3;;;;2;2;1;0;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;40;2;;1;2100000;10;1081;1420
20251042;10;2025;8388118;1;3;1;60;11;1;2643.7523038;11;1;8530;1;1;;;1;;1;;2;2;2;2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;1000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1000000;1;;3;;1;1;12;18;1;;18;;;7;7;;1;;2;;;;2;2;1;0;60;1;;3;;1;10;5246;1081;1;480000;2;7;2;;;;1;1;1;2;1;2;2;2;2;2;;2;1;1;2;1;2;2;1;5;;30;3;;1;1480000;85;8530;2330
20251042;10;2025;8388119;1;1;1;60;11;1;4583.429563;11;1;6412;1;2;1;;1;;1;;1;2;1;1;84;1;;1;1;1;1;2;1;3800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;3800000;2;;1;2000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;10;7;;6;;1;1;1;15;1;1;1;1;48;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;5;;30;4;;1;3800000;64;6412;3322
20251042;10;2025;8388120;1;1;1;60;11;1;2896.3381564;11;1;9700;1;2;2;36;1;;1;;1;2;1;1;108;3;;2;2;2;2;1;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;38;2;;1;2;;1;;1;2;1;9;1;1;1;99;48;4;;8;;2;;;;;;;;2;;;;1;1;1;2;2;2;1;2;2;2;;2;1;2;1;1;2;1;1;5;;100;1;;1;1400000;97;9700;9111
20251042;10;2025;8388120;1;2;1;60;11;1;2896.3381564;11;1;4649;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;6;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;9;7;;1;;1;2;1;2;1;1;2;;;;;;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;2;2;;2;2;1;1;2;2;1;1;5;;60;3;;1;1400000;46;4649;5230
20251042;10;2025;8388121;1;2;1;60;11;1;3296.1898882;11;1;8610;1;2;1;;2;4;1;8010;1;2;1;1;3;1;;1;1;1;1;5;2;1960000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;1760000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;5;1;1;1;0;3;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;120;5;;1;1960000;86;8610;5414
20251042;10;2025;8388122;1;1;1;60;11;1;4637.8346275;11;1;9602;2;;;;;;;;;;;;300;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;2;1;0;3;2;2;2;7;;;;;;;;;;;1;5000000;1;1800000;300000;1500000;300000;0;;;;;;;;;;;;;;;;;;1;2;;1;1;1000000;1;;3;;3;2;12;45;;;45;;;3;7;;1;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;3;;1;1000000;96;9602;1439
20251042;10;2025;8388122;1;2;1;60;11;1;4637.8346275;11;1;9602;2;;;;;;;;;;;;300;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;2;1;0;3;2;2;2;7;;;;;;;;;;;1;5000000;1;1800000;300000;1500000;300000;0;;;;;;;;;;;;;;;;;;1;2;;1;1;1000000;1;;3;;3;2;12;45;;;32;2;;3;7;;1;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;3;;1;1000000;96;9602;1439
20251042;10;2025;8388124;1;1;1;60;11;1;3821.8295575;11;1;8121;2;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;;3;;1;2;12;35;1;;35;;;1;2;;11;;2;;;;2;2;1;0;4;1;;3;;2;;;;;;;;2;;;;1;1;1;2;2;2;1;2;2;2;;1;1;1;2;2;2;2;1;5;;30;5;;1;300000;81;8121;9111
20251042;10;2025;8388124;1;2;1;60;11;1;3821.8295575;11;1;4721;1;1;;;1;;1;;2;2;2;2;4;1;;2;1;2;2;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;3;7;;4;;2;;;;2;2;1;0;180;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;8;;1;1800000;47;4721;9334
20251042;10;2025;8388125;1;1;1;60;11;1;3502.2050875;11;1;4741;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;1;2;7000000;1;40000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;7000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;32;2;;10;7;;1;;1;1;1;19;1;1;1;0;36;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;40;2;;1;7000000;47;4741;2521
20251042;10;2025;8388125;1;2;1;60;11;1;3502.2050875;11;1;8412;1;2;1;;1;;1;;1;1;1;1;114;2;;1;1;1;1;5;1;2750000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2750000;1;2750000;1;1350000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;16;1;;10;1;;1;;1;1;1;14;1;1;1;1;36;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;2750000;84;8412;3411
20251042;10;2025;8388126;1;1;1;60;11;1;3755.9970578;11;1;1081;1;1;;;1;;1;;2;2;2;2;1;1;;1;1;2;1;1;2;1000000;2;;2;;;1;200000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;1;;30;;;3;7;;4;;2;;;;2;2;1;0;48;5;;2;;2;;;;;;;;1;20;2;1;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;1;1;3;;10;2;;1;1200000;10;1081;1321
20251042;10;2025;8388129;1;1;1;60;11;1;7635.6610268;11;1;5619;1;1;;;1;;2;;2;2;2;2;12;1;;1;1;1;1;1;2;1700000;2;;2;;;2;;2;;2;;2;;1;200000;2;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;50;;;3;7;;7;;2;;;;2;2;1;3;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;3;;1;1700000;56;5619;1412
20251042;10;2025;8388129;1;2;1;60;11;1;7635.6610268;11;1;5619;1;1;;;1;;1;;2;2;2;2;12;1;;1;1;1;1;1;2;1700000;2;;2;;;2;;2;;2;;2;;1;200000;2;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;50;;;3;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;5;;1;1700000;56;5619;5120
20251042;10;2025;8388129;1;3;1;60;11;1;7635.6610268;11;1;9609;2;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;2400000;1;0;400000;400000;0;0;;;;;;;;;;;;;;;;;;2;;;2;;1600000;1;;3;;3;2;8;50;;;50;;;1;7;;10;;2;;;;2;2;1;4;30;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;2;;1;1600000;96;9609;3435
20251042;10;2025;8388130;1;1;1;60;11;1;5710.7525098;11;1;8220;1;2;1;;1;;1;;1;2;1;1;262;1;;1;1;1;1;1;2;1700000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;45;;;10;7;;1;;1;2;1;26;1;1;1;8;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;5;;45;2;;1;1700000;82;8220;4222
20251042;10;2025;8388130;1;2;1;60;11;1;5710.7525098;11;1;8220;1;2;1;;1;;1;;1;2;1;1;1;1;;1;1;1;1;1;1;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;40;;;40;;;6;7;;1;;1;1;1;5;1;1;1;3;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;13;;40;3;;1;1423500;82;8220;4222
20251042;10;2025;8388132;1;1;1;60;11;1;4377.7563594;11;1;610;1;2;1;;1;;1;;1;2;1;1;84;1;;1;1;1;1;5;1;10000000;1;2000000;2;;;2;;2;;2;;2;;1;500000;2;1;300000;1;2;;;2;;;2;;;2;;;1;10000000;2;;2;;1;15000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;36;2;;10;1;;1;;1;1;1;21;1;1;1;0;36;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;10000000;06;0610;3341
20251042;10;2025;8388132;1;2;1;60;11;1;4377.7563594;11;1;7310;1;2;1;;1;;1;;1;2;1;1;36;1;;1;1;1;1;1;2;6000000;9;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6000000;2;;2;;1;100000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;36;2;;8;1;;1;;1;1;1;7;1;1;1;24;24;1;;5;;2;;;;;;;;1;6;2;1;1;1;1;1;2;2;2;2;2;2;;1;1;1;1;2;2;1;1;14;;;3;;1;6000000;73;7310;2431
20251042;10;2025;8388133;1;1;1;60;11;1;3353.3545153;11;1;9511;1;2;2;12;1;;1;;1;2;1;1;36;1;;1;1;1;2;2;2;1423000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1360000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;55;;;44;2;;5;7;;1;;1;2;1;5;1;1;1;0;6;1;;8;;2;;;;;;;;1;10;1;1;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;8;;1;1423000;95;9511;7422
20251042;10;2025;8388135;1;1;1;60;11;1;2809.6535323;11;1;6412;1;2;1;;1;;1;;1;2;1;1;7;1;;1;1;1;1;3;1;15000000;1;244000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;36;2;;10;7;;1;;1;2;1;30;1;1;1;0;60;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;5;;1;15000000;64;6412;1223
20251042;10;2025;8388135;1;2;1;60;11;1;2809.6535323;11;1;8610;1;2;1;;1;;1;;1;2;1;1;120;1;;1;1;1;1;1;2;5000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;5000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;2;1;20;1;1;1;0;120;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;5;;60;3;;1;5000000;86;8610;2264
20251042;10;2025;8388137;1;1;1;60;11;1;3220.9051402;11;1;4724;1;1;;;1;;1;;2;2;2;2;4;1;;1;1;9;2;1;2;1650000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;98;;;98;;;2;7;;2;;2;;;;2;2;1;0;18;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;9;;1;1650000;47;4724;5223
20251042;10;2025;8388137;1;2;1;60;11;1;3220.9051402;11;1;4724;1;1;;;1;;1;;2;2;2;2;2;1;;1;1;9;2;1;2;440000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;22;2;;22;;;2;7;;2;;2;;;;2;2;1;4;4;1;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;3;;1;440000;47;4724;5223
20251042;10;2025;8388138;1;1;1;60;11;1;5036.0737198;11;1;7310;2;;;;;;;;;;;;80;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;1;;2800000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;2500000;1;;3;;4;2;12;40;;;40;;;1;1;;1;;1;1;2;13;2;1;1;9;6;5;;2;;2;;;;;;;;1;8;1;1;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;2500000;73;7310;2431
20251042;10;2025;8388138;1;2;1;60;11;1;5036.0737198;11;1;7310;1;2;2;12;1;;2;;2;2;2;2;20;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;5200000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;5200000;1;;1;;3;2;12;40;;;32;2;;8;1;;1;;1;1;2;1;2;2;1;0;24;1;;3;;2;;;;;;;;1;10;1;1;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;2;1;14;;;2;;1;5200000;73;7310;2166
20251042;10;2025;8388141;1;1;1;60;11;1;7492.680936;11;1;5221;1;1;;;1;;2;;2;2;2;2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;1;4;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;;3;;1;1;12;42;;;42;;;2;6;;2;;2;;;;2;2;1;0;24;4;;3;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;2;2;;2;1;1;2;2;2;2;1;3;;10;5;;1;700000;52;5221;9510
